zip,city,state,name,price,rating,review_count,type,latitude,longitude,Min_Dist,Min_Name,Select_Dist,Select_Name,Date_Issued
60647,Chicago,IL,Bon Bon Sandwiches,$,3.5,505,Vietnamese,41.910070000000005,-87.68621,,,21.67195268206594,BON BON SANDWICHES,11/15/2017
60657,Chicago,IL,Banh Mi,$,4.0,293,Vietnamese,41.9388662,-87.6441619,,,4.387466696730006,BANH MI & CO,10/31/2013
60659,Chicago,IL,Sunset Pho Caffe,$$,4.5,180,Vietnamese,41.98579,-87.68989,,,18.899943335909377,SUNSET PHO CAFFE,02/15/2013
60659,Chicago,IL,Hoanh Long,$$,4.0,309,Vietnamese,41.993727899999996,-87.71335129999999,,,32.21169217803103,HOANH LONG RESTAURANT,01/12/2011
60659,Chicago,IL,Saigon Bistro,$$,4.0,106,Vietnamese,41.995204,-87.699738,,,4.131887681165457,SAIGON BISTRO,10/24/2011
60659,Chicago,IL,Pho 5lua,$$,3.5,117,Vietnamese,41.9955733,-87.7127057,,,11.268805438468268,PHO NAM LUA,05/30/2017
60661,Chicago,IL,Saigon Sisters,$$,3.5,435,Vietnamese,41.885619554755,-87.642292864209,,,19.552782588084472,SAIGON SISTERS,05/01/2017
60661,Chicago,IL,Saigon Sisters,$,3.0,174,Vietnamese,41.8839476,-87.6410751,,,26.902246651885267,Saigon Sisters,05/01/2017
60605,Chicago,IL,Himalayan Restaurant,$$,4.0,155,Pakistani,41.874164,-87.62610490000002,,,7.154226226688938,HIMALAYAN RESTAURANT,06/16/2017
60606,Chicago,IL,Baba's Village,$,3.5,155,Pakistani,41.877241999999995,-87.640456,,,,,
60608,Chicago,IL,Ghareeb Nawaz Express,$,3.0,236,Pakistani,41.8669,-87.64733000000001,,,17.033443404212825,GHAREEB NAWAZ EXPRESS,12/11/2017
60610,Chicago,IL,Tabaq Restaurant,$,4.0,149,Pakistani,41.904781,-87.640654,,,9.432161023280749,TABAQ RESTAURANT,01/27/2012
60610,Chicago,IL,Original Pakiza Restaurant,$$,3.5,29,Pakistani,41.90088660000001,-87.6371847,,,6.550256761304102,NEW PAKIZA RESTAURANT,06/26/2017
60610,Chicago,IL,Amazing Kababs & Grill,$$,3.0,10,Pakistani,41.905882399999996,-87.6427516,,,16.791158992042178,AMAZING KABABS & GRILL,06/15/2018
60610,Chicago,IL,kababish,$$,5.0,1,Pakistani,41.91049,-87.6436,,,,,
60614,Chicago,IL,Tandoor Char House,$$,4.0,723,Pakistani,41.930639899999996,-87.64928,,,19.24337840853021,TANDOOR,06/01/2017
60625,Chicago,IL,Indo-Pak Grill,$,4.5,51,Pakistani,41.9683849,-87.7264277,,,6.4981079838152995,INDO-PAK GRILL,08/23/2017
60626,Chicago,IL,Luzzat,$$,4.0,221,Pakistani,42.0158901,-87.6686027,,,,,
60640,Chicago,IL,Shan Restaurant,$,4.0,235,Pakistani,41.9750372,-87.65511490000002,,,9.113460838686585,SHERIDAN WOK RESTAURANT,08/11/2004
60645,Chicago,IL,JK Kabab House,$$,4.5,149,Pakistani,41.9979372,-87.6948849,,,15.476872063470758,J K KABAB HOUSE,09/13/2017
